cnpj,saude_tributaria
36151625000100,CINZA
36164601000187,CINZA
36195845000127,CINZA
36204464000167,CINZA
36205080000169,CINZA
36214275000175,CINZA
36224105000171,CINZA
36229364000195,CINZA
36291141000158,CINZA
36312513000185,CINZA
36318729000158,CINZA
36327490000182,CINZA
36356345000120,CINZA
36356428000119,CINZA
36378369000180,CINZA
36399556000140,CINZA
36413539000110,CINZA
36443306000160,CINZA
36462130000193,CINZA
36480668000120,CINZA
36562941000166,CINZA
36566481000144,CINZA
36572707000110,CINZA
36577253000170,CINZA
36592726000108,CINZA
36593528000169,CINZA
36593962000149,CINZA
36605840000125,CINZA
36627456000123,CINZA
36634274000180,CINZA
36652856000199,CINZA
36669285000103,CINZA
36678445000172,CINZA
36699078000193,CINZA
36707440000120,CINZA
36743481000172,CINZA
36748159000136,CINZA
36784511000199,CINZA
36795567000149,CINZA
36819796000156,CINZA
36837552000104,CINZA
36860362000108,CINZA
36889471000140,CINZA
36916407000100,CINZA
36936233000148,CINZA
38740668000148,CINZA
41132531000115,CINZA
41827023000151,CINZA
42698662000127,CINZA
44940302000115,CINZA
52160173000170,CINZA
54924642000106,CINZA
55133664000110,CINZA
57859878000102,CINZA
59020057000103,CINZA
59101360000122,CINZA
60048717000640,CINZA
60559614000130,CINZA
60561800003471,CINZA
61322970006562,CINZA
62002886000160,CINZA
65725111000100,CINZA
66694167000108,CINZA
68025865000146,CINZA
68093913000133,CINZA
72418601000120,CINZA
75503821003912,CINZA
77683779000111,CINZA
79021994000182,CINZA
82643909001366,CINZA
83475913000191,CINZA
83573212010905,CINZA
84558808000189,CINZA
86907235001906,CINZA
90802380000170,CINZA
93666246000188,CINZA
93828986000173,CINZA
95802955000179,CINZA
96431895000198,CINZA
10400985000104,CINZA
10417967000127,CINZA
10629105000168,CINZA
10745186000161,CINZA
10982557000129,CINZA
11139239000163,CINZA
11165077000138,CINZA
11180431000101,CINZA
11194384000147,CINZA
11355867000186,CINZA
11380975000109,CINZA
11547433000188,CINZA
11565749000100,CINZA
11688340000173,CINZA
11945492000104,CINZA
11975486000108,CINZA
12105605000126,CINZA
12254077000177,CINZA
12393556000174,CINZA
12409837000178,CINZA
12461124000153,CINZA
12608523000102,CINZA
12681529000105,CINZA
12802238000110,CINZA
12834378000170,CINZA
12840281000170,CINZA
12853113000119,CINZA
12947523000129,CINZA
12985350000133,CINZA
13002417000135,CINZA
13542357000143,CINZA
14146501000195,CINZA
14546151000154,CINZA
14784497000190,CINZA
14814427000219,CINZA
14856478000122,CINZA
14999765000191,CINZA
15112571000195,CINZA
15228878000156,CINZA
15392901000143,CINZA
15402715000229,CINZA
15511490000168,CINZA
15773363000137,CINZA
15806505000115,CINZA
16292401000100,CINZA
16652705000123,CINZA
16865084000166,CINZA
16987035000104,CINZA
16992806000143,CINZA
17143719000184,CINZA
17249505000197,CINZA
17252468000176,CINZA
17253955000153,CINZA
17378743000100,CINZA
17400223000149,CINZA
17415620000194,CINZA
17492610000152,CINZA
17529234000123,CINZA
17560933000136,CINZA
17738620000125,CINZA
17740954000133,CINZA
18063713000160,CINZA
18192964004050,CINZA
18401629000109,CINZA
18495646000152,CINZA
18513011000130,CINZA
18783870000140,CINZA
19182135000143,CINZA
19239147000167,CINZA
19497616000148,CINZA
19937407000178,CINZA
20074637000130,CINZA
20158081000160,CINZA
20230788000130,CINZA
20295649000194,CINZA
20497694000121,CINZA
20516131000133,CINZA
20545054000140,CINZA
20546384000150,CINZA
20679065000112,CINZA
20793835000153,CINZA
21323452000184,CINZA
21347027000125,CINZA
21382357000151,CINZA
21420632000184,CINZA
21499548000106,CINZA
21801338000112,CINZA
21820565000195,CINZA
21922039000136,CINZA
22035769000188,CINZA
22478216000108,CINZA
22482228001412,CINZA
22569166000166,CINZA
22664879000109,CINZA
22701683000147,CINZA
23072733000137,CINZA
23104519000115,CINZA
23141820000107,CINZA
23419506000135,CINZA
23541625000166,CINZA
23623286000590,CINZA
23644473000127,CINZA
23826024000108,CINZA
23933333000179,CINZA
24060837000194,CINZA
24075984000138,CINZA
24129365000189,CINZA
24286649000189,CINZA
24376849000122,CINZA
24487920000306,CINZA
24566962000170,CINZA
24622884000184,CINZA
24679584000131,CINZA
24695932000164,CINZA
24710732000133,CINZA
25031947000190,CINZA
25073509000195,CINZA
25074362000158,CINZA
25146831000369,CINZA
25208494000125,CINZA
25247067000318,CINZA
25263343000170,CINZA
25321471000122,CINZA
25382824000102,CINZA
26252856000148,CINZA
26307494000145,CINZA
26383738000179,CINZA
26521131000108,CINZA
26562654000100,CINZA
27008178000135,CINZA
27130549000157,CINZA
27143925000148,CINZA
27536780000145,CINZA
27553383000181,CINZA
27607344000110,CINZA
27673511000120,CINZA
27782111000153,CINZA
27787094000147,CINZA
27819376000189,CINZA
27912213000227,CINZA
27926188000150,CINZA
28000235000100,CINZA
28048211000113,CINZA
28503105000182,CINZA
28546625000172,CINZA
28547459000129,CINZA
28560248000126,CINZA
28651127000190,CINZA
28668263000192,CINZA
28751975000170,CINZA
28799404000106,CINZA
28937817000100,CINZA
28951428000139,CINZA
29069301000153,CINZA
29127683000124,CINZA
29506489000150,CINZA
29565346000119,CINZA
29717728000110,CINZA
29734053000118,CINZA
29818030000191,CINZA
29934257000100,CINZA
30017845000150,CINZA
30057216000154,CINZA
30106886000113,CINZA
30118798000131,CINZA
30220330000153,CINZA
30285262000100,CINZA
30443012000151,CINZA
30501256000143,CINZA
30516007000121,CINZA
30522545000129,CINZA
30762545000104,CINZA
30906387000100,CINZA
30960158000174,CINZA
31027891000101,CINZA
31087027000197,CINZA
31179995000123,CINZA
31260917000159,CINZA
31427043000181,CINZA
31436783000184,CINZA
31497242000166,CINZA
31527722000122,CINZA
31541944000108,CINZA
31625322000150,CINZA
31709204000120,CINZA
31756114000190,CINZA
31820526000141,CINZA
31901332000170,CINZA
31908220000141,CINZA
31933860000101,CINZA
31951603000100,CINZA
32001658000104,CINZA
32030612000113,CINZA
32103415000187,CINZA
32114630000183,CINZA
32352468000131,CINZA
32427547000164,CINZA
32435965000101,CINZA
32440462000116,CINZA
32452544000180,CINZA
32460226000161,CINZA
32461365000100,CINZA
32472247000105,CINZA
32484187000132,CINZA
32667171000165,CINZA
32717861000181,CINZA
32753485000261,CINZA
32820741000105,CINZA
32863376000116,CINZA
32880611000168,CINZA
32966029000119,CINZA
33022143000153,CINZA
33062128000139,CINZA
33103921000139,CINZA
33157398000123,CINZA
33161126000105,CINZA
33372071000174,CINZA
33433679000161,CINZA
33582140000174,CINZA
33609208000161,CINZA
33622397000102,CINZA
33737672000133,CINZA
33814140000152,CINZA
33944769000117,CINZA
34134666000154,CINZA
34147236000177,CINZA
34244143000160,CINZA
34261558000142,CINZA
34301155000180,CINZA
34463669000131,CINZA
34490825000153,CINZA
34513136000117,CINZA
34672458000109,CINZA
34776942000188,CINZA
34894892000133,CINZA
34955337000174,CINZA
34994753000181,CINZA
34999495000126,CINZA
35176805000175,CINZA
35247427000173,CINZA
35259604000131,CINZA
35348113000167,CINZA
35394526000188,CINZA
35412651000173,CINZA
35412744000106,CINZA
35548350000171,CINZA
35674574000120,CINZA
35707473000108,CINZA
35736635000136,CINZA
35762767000132,CINZA
35796028000161,CINZA
36085966000116,CINZA
36139112000175,CINZA
36148578000137,CINZA
36365056000197,CINZA
36379884000184,CINZA
36449547000116,CINZA
36481339000102,CINZA
36635745000174,CINZA
36655508000175,CINZA
36705041000120,CINZA
36762499000111,CINZA
36820434000185,CINZA
36863172000136,CINZA
36875993000192,CINZA
40568941000140,CINZA
44947752000130,CINZA
48830129000153,CINZA
50529460000180,CINZA
53117776000152,CINZA
68760693000235,CINZA
70017397000100,CINZA
73226870000238,CINZA
78589645000107,CINZA
81708182000151,CINZA
84818525000129,CINZA
88613658000110,CINZA
89101380000164,CINZA
10197124000162,VERDE
10757233000197,VERDE
10835932000108,VERDE
10857333000195,VERDE
11069100000190,VERDE
11907298000134,VERDE
12082979000173,VERDE
12223379000188,VERDE
12316989000126,VERDE
12368999000105,VERDE
12403934000153,VERDE
12978611000198,VERDE
13329355000170,VERDE
13995307000111,VERDE
14083796000106,VERDE
14127813000151,VERDE
14426672000178,VERDE
14878183000157,VERDE
15338173000191,VERDE
16295248000167,VERDE
16842136000189,VERDE
17155730000164,VERDE
17204981000191,VERDE
17952228000184,VERDE
18308187000150,VERDE
18328118000109,VERDE
18610147000240,VERDE
18995631000153,VERDE
19015874000140,VERDE
19378769000176,VERDE
19535174000187,VERDE
20012303000131,VERDE
20140417000167,VERDE
20518593000190,VERDE
20676569000189,VERDE
20764276000153,VERDE
21132306000171,VERDE
21418344000195,VERDE
21545556000133,VERDE
21950959000168,VERDE
22163381000162,VERDE
22270572000123,VERDE
22617368000136,VERDE
22680233000115,VERDE
22917911000110,VERDE
23211226000137,VERDE
23374932000108,VERDE
23681946000166,VERDE
24676539000123,VERDE
24722405000100,VERDE
25094635000126,VERDE
26404731036972,VERDE
26981733000148,VERDE
27101611000182,VERDE
28043563000186,VERDE
28493291000116,VERDE
33113309000147,VERDE
35791391000194,VERDE
48076228002569,VERDE
51812782000102,VERDE
53598868000100,VERDE
60125200000100,VERDE
61374161000130,VERDE
61827739000166,VERDE
66612128000114,VERDE
67182253000102,VERDE
67571414000141,VERDE
69904456000182,VERDE
73571879000103,VERDE
76154749001801,VERDE
76909191000170,VERDE
77610111000144,VERDE
78160777000100,VERDE
79342069008723,VERDE
83161661000126,VERDE
92812049000833,VERDE
10230745000109,VERDE
10513210000137,VERDE
10578913000224,VERDE
10961105000160,VERDE
11208548000148,VERDE
11354849000180,VERDE
11713677000193,VERDE
11790500000190,VERDE
12430324000220,VERDE
12528708000107,VERDE
12623240000121,VERDE
12997633000103,VERDE
13130369000160,VERDE
13546292000104,VERDE
13718728000103,VERDE
14211243000183,VERDE
14249154000126,VERDE
15045475000171,VERDE
16576869000119,VERDE
16922038000151,VERDE
17210809000140,VERDE
17231564000995,VERDE
18081962000188,VERDE
18280517000147,VERDE
18390666000320,VERDE
18483666000103,VERDE
19036161000163,VERDE
19180869000193,VERDE
19354200000170,VERDE
19364806000197,VERDE
19611032000151,VERDE
20266434000145,VERDE
20661523000196,VERDE
21301587000149,VERDE
22531405000270,VERDE
22677520000176,VERDE
22702546000127,VERDE
23246787000171,VERDE
24649464000191,VERDE
24783007000195,VERDE
24910946000153,VERDE
25046811000154,VERDE
26289617000162,VERDE
27053861000194,VERDE
27532282000124,VERDE
31685399000115,VERDE
38939666000182,VERDE
42184226000725,VERDE
45453214000151,VERDE
49669856000143,VERDE
51218147000193,VERDE
54331541000121,VERDE
58915216000167,VERDE
60447398000130,VERDE
60651809000105,VERDE
61412110005971,VERDE
69210789000101,VERDE
77620599000190,VERDE
82640558000104,VERDE
83668152000194,VERDE
84703768000111,VERDE
88255013000152,VERDE
91669747000192,VERDE
92660570000126,VERDE
95272712000176,VERDE
97150437000143,VERDE
97541843000137,VERDE
10768183000143,VERDE
10782231000158,VERDE
10807374000177,VERDE
10857720000121,VERDE
10938117000174,VERDE
11192161000140,VERDE
11508408000195,VERDE
11646370000117,VERDE
11787535000170,VERDE
12104241000402,VERDE
12330560000193,VERDE
13182672000107,VERDE
13741878000120,VERDE
13759394000108,VERDE
14971174000106,VERDE
15141799000103,VERDE
15251154000123,VERDE
15559145000102,VERDE
15659395000106,VERDE
16620688000142,VERDE
16820150000181,VERDE
17245234000100,VERDE
17315481000127,VERDE
17711983000177,VERDE
19826201000170,VERDE
19978793000146,VERDE
20017310000126,VERDE
20327289000246,VERDE
20893640000185,VERDE
21508542000140,VERDE
21796522000111,VERDE
22068537000126,VERDE
22266175000188,VERDE
22414245000106,VERDE
22535749000176,VERDE
22934920000110,VERDE
23018111000120,VERDE
23686721000100,VERDE
24733512000125,VERDE
25017818000148,VERDE
25188607000178,VERDE
25211228000151,VERDE
26953588000191,VERDE
27200499000137,VERDE
29894630000139,VERDE
33000167000101,VERDE
33938119000169,VERDE
50012194000113,VERDE
54208897000172,VERDE
59010496000127,VERDE
59105999000186,VERDE
59977819000156,VERDE
59981829000165,VERDE
60701190106190,VERDE
60746948322152,VERDE
62021373000104,VERDE
66945684000455,VERDE
69963312000105,VERDE
74140542000104,VERDE
77802585000198,VERDE
78291713000149,VERDE
81840571000136,VERDE
82347857000147,VERDE
82643537000134,VERDE
88236906000150,VERDE
90609603000188,VERDE
94036027000188,VERDE
94456415004962,VERDE
10225389000127,VERDE
10557158000110,VERDE
10802373000130,VERDE
10814486000155,VERDE
11457336000102,VERDE
11614019000144,VERDE
12159040000160,VERDE
12177697000150,VERDE
12293439000139,VERDE
12412263000197,VERDE
12602502000171,VERDE
12662322000185,VERDE
12823382000132,VERDE
13009717000146,VERDE
13310320000190,VERDE
13468615000199,VERDE
13534698010806,VERDE
13589504000130,VERDE
14785152000151,VERDE
15118778000177,VERDE
15687884000171,VERDE
17615098000194,VERDE
18376476000197,VERDE
18412662000134,VERDE
19195873000125,VERDE
19219319000130,VERDE
19681813000112,VERDE
20092526000156,VERDE
22454408000176,VERDE
22455420000103,VERDE
23055112000145,VERDE
23805061000121,VERDE
24745100000105,VERDE
26080158000102,VERDE
26484457000102,VERDE
28060620000135,VERDE
30540991000166,VERDE
31687346000133,VERDE
33050071000158,VERDE
33780487000121,VERDE
41597303000463,VERDE
42994533000186,VERDE
44832368007528,VERDE
56493703000153,VERDE
61281069000125,VERDE
66970229015946,VERDE
70594254000160,VERDE
73381287000110,VERDE
76535764000143,VERDE
77829521000180,VERDE
83799742000156,VERDE
87965141000127,VERDE
89939029000147,VERDE
91347922000125,VERDE
92715812000131,VERDE
94813102000170,VERDE
10175810000132,VERDE
10498801000182,VERDE
10889522000140,VERDE
11063646000134,VERDE
11128052000164,VERDE
12009378000135,VERDE
12046990000188,VERDE
12183890000101,VERDE
13335403000133,VERDE
13540270000137,VERDE
13758194000130,VERDE
13808625000126,VERDE
13996058000189,VERDE
13999884000181,VERDE
14870407000184,VERDE
14916366000110,VERDE
15139629000194,VERDE
16233389000155,VERDE
16639216000131,VERDE
17298818000135,VERDE
17336551000123,VERDE
18003823000136,VERDE
18084177000189,VERDE
18278602000170,VERDE
18708604000152,VERDE
18885894000100,VERDE
19591056000196,VERDE
20152844000165,VERDE
20179260000183,VERDE
21918236000181,VERDE
21948087000101,VERDE
22224031000169,VERDE
23249206000155,VERDE
24024609000169,VERDE
24555885000153,VERDE
24869099000120,VERDE
26511071000142,VERDE
26616606000140,VERDE
27183425000130,VERDE
27957091000104,VERDE
28716066000282,VERDE
29950060000157,VERDE
34028316232403,VERDE
38520912000167,VERDE
45495694000547,VERDE
45904562000106,VERDE
58617192000160,VERDE
60894730000105,VERDE
60919909001737,VERDE
63605554000132,VERDE
68700582000152,VERDE
72210677000165,VERDE
74647041000100,VERDE
81428807000121,VERDE
81669707000197,VERDE
84633841000126,VERDE
85141406000147,VERDE
87696357000134,VERDE
88006515000140,VERDE
88610126000129,VERDE
90392259000118,VERDE
10201864000125,VERDE
10247439000177,VERDE
10269444000180,VERDE
10708321000107,VERDE
10811590000196,VERDE
10934833000183,VERDE
11125081000172,VERDE
11162037000132,VERDE
11321867000165,VERDE
11427435000133,VERDE
11609739000111,VERDE
11725176000127,VERDE
11914513000124,VERDE
12099803000124,VERDE
12212369000147,VERDE
12669343000122,VERDE
12684479000101,VERDE
12785565000100,VERDE
13068883000113,VERDE
13147387000155,VERDE
13432565000190,VERDE
13448054000166,VERDE
13788120000147,VERDE
15051548000138,VERDE
16670085000155,VERDE
17070802000170,VERDE
17088673000148,VERDE
17092056000116,VERDE
17314499000104,VERDE
17828654000100,VERDE
17857389000199,VERDE
18363960000181,VERDE
19968588000108,VERDE
20334881000194,VERDE
20438658000197,VERDE
21603311000115,VERDE
23782589000122,VERDE
24508145000166,VERDE
25892728000104,VERDE
26220295000103,VERDE
26501479000133,VERDE
27257150000131,VERDE
27484202000102,VERDE
27602065000163,VERDE
27869247000103,VERDE
28061821000157,VERDE
29366549000267,VERDE
36030138000180,VERDE
40882565000164,VERDE
50196039000102,VERDE
52159571000177,VERDE
57073132000160,VERDE
57743296001200,VERDE
62984091000102,VERDE
67159145000100,VERDE
67165407000140,VERDE
76838945000149,VERDE
79426706000170,VERDE
79572442000162,VERDE
83305235015221,VERDE
89849459000178,VERDE
93557528000147,VERDE
10340718000180,VERDE
10759698000187,VERDE
10778796000161,VERDE
10927614000177,VERDE
11020874000127,VERDE
11176219000162,VERDE
11864165000128,VERDE
12279052000128,VERDE
12291918000116,VERDE
13157598000179,VERDE
13188370000146,VERDE
13317209000125,VERDE
13820895000152,VERDE
14222469000180,VERDE
14776142000150,VERDE
15278892000164,VERDE
15367850000108,VERDE
15606249000112,VERDE
16676520000159,VERDE
17184037000110,VERDE
17507770000128,VERDE
18599262000180,VERDE
18807034000158,VERDE
18945829000122,VERDE
19518890000156,VERDE
19526748000150,VERDE
19617549000158,VERDE
19729074000191,VERDE
20613393000116,VERDE
21033682000109,VERDE
21941859000175,VERDE
23206721000158,VERDE
23349256000104,VERDE
24230275000180,VERDE
24659912000138,VERDE
24731017000187,VERDE
24904805000128,VERDE
25178962000166,VERDE
25825282000197,VERDE
26286793000140,VERDE
26913588000168,VERDE
28065651000189,VERDE
28127603000178,VERDE
29253895000158,VERDE
32440901003297,VERDE
33592510000154,VERDE
34028316161620,VERDE
39794672000151,VERDE
44696177000140,VERDE
54179759000102,VERDE
59418806000147,VERDE
59531715000113,VERDE
60239001000115,VERDE
60543816000193,VERDE
60632213000168,VERDE
61585865000151,VERDE
64453202000171,VERDE
67010660000124,VERDE
67312876000144,VERDE
68942697000234,VERDE
73060071000153,VERDE
80166333000124,VERDE
80444102000135,VERDE
84683408000103,VERDE
89096457000155,VERDE
91983056000169,VERDE
92693019000189,VERDE
93506566000170,VERDE
10300117000144,VERDE
10837158000174,VERDE
12091809000155,VERDE
13042062000108,VERDE
13154853000120,VERDE
13258482000207,VERDE
15115504000124,VERDE
15320264000108,VERDE
15674564000187,VERDE
16984870000182,VERDE
17157497000159,VERDE
17416404000163,VERDE
17616020000194,VERDE
17785680000107,VERDE
19555506000195,VERDE
23664554000199,VERDE
24127963000119,VERDE
24987472000148,VERDE
26345998000150,VERDE
26435607000198,VERDE
30306294000145,VERDE
33364035000169,VERDE
33412081000196,VERDE
52852928000521,VERDE
68634880000191,VERDE
81009193000143,VERDE
92012467000170,VERDE
11895666000171,VERMELHO
14826955000107,VERMELHO
17281106000103,VERMELHO
17853693000168,VERMELHO
19035002000144,VERMELHO
19085678000142,VERMELHO
21554618000173,VERMELHO
21643328000104,VERMELHO
27093558000115,VERMELHO
27398039000165,VERMELHO
30711383000177,VERMELHO
33041260065290,VERMELHO
33042730000104,VERMELHO
33200049000147,VERMELHO
33386210000119,VERMELHO
45127941000129,VERMELHO
45228442000128,VERMELHO
50926955000142,VERMELHO
53432332000101,VERMELHO
54057476000198,VERMELHO
56720428000163,VERMELHO
69004083000193,VERMELHO
73169260000169,VERMELHO
83065227000142,VERMELHO
84693183000168,VERMELHO
96513056000119,VERMELHO
97246367000121,VERMELHO
12613284000170,VERMELHO
14031539000112,VERMELHO
14916300000120,VERMELHO
17209902000135,VERMELHO
17714323000140,VERMELHO
18092829000127,VERMELHO
19644832000179,VERMELHO
20166647000103,VERMELHO
20756015000191,VERMELHO
23447047000101,VERMELHO
26121914000102,VERMELHO
29138126000109,VERMELHO
30088845000141,VERMELHO
32292450000191,VERMELHO
33035536000100,VERMELHO
42063867000136,VERMELHO
45242914000105,VERMELHO
51086080000180,VERMELHO
59800359000196,VERMELHO
60851615000153,VERMELHO
60884319000159,VERMELHO
60933603000178,VERMELHO
61022042000118,VERMELHO
61024352000171,VERMELHO
61145702000158,VERMELHO
61351532000168,VERMELHO
67188557000179,VERMELHO
71476527000135,VERMELHO
73053860000167,VERMELHO
75315333000109,VERMELHO
92604420000103,VERMELHO
92665611000177,VERMELHO
10518949000131,VERMELHO
10755446000180,VERMELHO
11234906000197,VERMELHO
11633621000129,VERMELHO
12037695000165,VERMELHO
12062779000159,VERMELHO
12644828000161,VERMELHO
13633511000192,VERMELHO
14737513000194,VERMELHO
19259028000176,VERMELHO
20640401000113,VERMELHO
21803014000113,VERMELHO
24113453000192,VERMELHO
25312962000107,VERMELHO
26336858000115,VERMELHO
28037904000100,VERMELHO
28949477000137,VERMELHO
55070445000130,VERMELHO
61065298000102,VERMELHO
61156113000175,VERMELHO
61189288000189,VERMELHO
62922323000190,VERMELHO
76627504000106,VERMELHO
83878892000155,VERMELHO
87456562000122,VERMELHO
10327626000160,VERMELHO
10950752000177,VERMELHO
15471381000164,VERMELHO
17096144000196,VERMELHO
17345719000167,VERMELHO
18069698000167,VERMELHO
18698839000100,VERMELHO
19354045000192,VERMELHO
19664246000196,VERMELHO
23277784000103,VERMELHO
24413537000141,VERMELHO
30810553000170,VERMELHO
33294786000156,VERMELHO
39729215000183,VERMELHO
50746577000115,VERMELHO
56992423000190,VERMELHO
58604729000157,VERMELHO
60730348000166,VERMELHO
61088894000108,VERMELHO
61532644000115,VERMELHO
68633536000188,VERMELHO
76483817000120,VERMELHO
76484013000145,VERMELHO
79853503000160,VERMELHO
89637490000145,VERMELHO
92754738000162,VERMELHO
92781335000102,VERMELHO
10862150000168,VERMELHO
12070153000194,VERMELHO
12909698000141,VERMELHO
13888981000105,VERMELHO
14168477000195,VERMELHO
14506627000123,VERMELHO
15707778000102,VERMELHO
17167396000169,VERMELHO
18871318000103,VERMELHO
19807271000181,VERMELHO
20772793000174,VERMELHO
21315394000147,VERMELHO
22621081000180,VERMELHO
22663062000116,VERMELHO
23757558000111,VERMELHO
28214382000175,VERMELHO
29780061000109,VERMELHO
30723886000162,VERMELHO
33256439000139,VERMELHO
33611500000119,VERMELHO
33958695000178,VERMELHO
49414816000150,VERMELHO
51466860000156,VERMELHO
56643018000166,VERMELHO
59231076000170,VERMELHO
61082004000150,VERMELHO
61486650000183,VERMELHO
65360067000182,VERMELHO
82636986000155,VERMELHO
88611835000129,VERMELHO
90441460000148,VERMELHO
10016169000193,VERMELHO
10224620000168,VERMELHO
13094568000160,VERMELHO
13290635000112,VERMELHO
15570280000140,VERMELHO
18101419000103,VERMELHO
18301827000109,VERMELHO
19148091000135,VERMELHO
19210311000103,VERMELHO
20876023000171,VERMELHO
22254916000100,VERMELHO
25220690000115,VERMELHO
26731598000182,VERMELHO
33000167013270,VERMELHO
50564053000103,VERMELHO
61256962000109,VERMELHO
62450267000138,VERMELHO
71010953000189,VERMELHO
81778722000173,VERMELHO
10662675000150,VERMELHO
11211576000114,VERMELHO
11344402000120,VERMELHO
11693206000160,VERMELHO
13234182000107,VERMELHO
16804923000136,VERMELHO
18046024000147,VERMELHO
18563029000147,VERMELHO
18593815000197,VERMELHO
19394185000194,VERMELHO
19464434000170,VERMELHO
21018441000190,VERMELHO
33040601000187,VERMELHO
58594011000127,VERMELHO
59285411000113,VERMELHO
60500139000126,VERMELHO
62477880000149,VERMELHO
64904295000103,VERMELHO
73412926000320,VERMELHO
74540287000189,VERMELHO
85241503000101,VERMELHO
92791243000103,VERMELHO
15166823000169,VERMELHO
17167412000113,VERMELHO
20799183000164,VERMELHO
43470988000165,VERMELHO
51620854000101,VERMELHO
57065526000177,VERMELHO
96418264021802,VERMELHO
96551585000107,VERMELHO
