cnpj,nivel_atividade
21694032000104,ALTO
21919401000110,ALTO
22827028000130,ALTO
23194915000180,ALTO
23253159000113,ALTO
23610574000187,ALTO
23669928000169,ALTO
24063916000159,ALTO
24231012000195,ALTO
24289521000179,ALTO
24396037000149,ALTO
24413856000157,ALTO
24828062000154,ALTO
24857427000179,ALTO
24999973000144,ALTO
26193818000161,ALTO
26290059000155,ALTO
26479187000141,ALTO
26567931000160,ALTO
26947596000125,ALTO
27439201000146,ALTO
27559971000122,ALTO
27602075000107,ALTO
27924410000185,ALTO
28170789000148,ALTO
28435530000181,ALTO
28592740000183,ALTO
28828245000120,ALTO
29146689000149,ALTO
29221416000111,ALTO
29780061000109,ALTO
29950060000157,ALTO
29965208000127,ALTO
29978814000187,ALTO
30172418000147,ALTO
30258782000124,ALTO
30495522000172,ALTO
30557466000153,ALTO
30924878000184,ALTO
30946406000122,ALTO
31131737000177,ALTO
31172227000148,ALTO
31389434000159,ALTO
31407385000130,ALTO
31574603000120,ALTO
31786844000133,ALTO
31936671000516,ALTO
32004639000131,ALTO
32015585000100,ALTO
32297425000109,ALTO
32337128000131,ALTO
32461919000179,ALTO
32578661000195,ALTO
32785124000116,ALTO
32954371000107,ALTO
33165073000192,ALTO
33256439000139,ALTO
33286523000103,ALTO
33311473000169,ALTO
33546555000192,ALTO
33561048000128,ALTO
33611500000119,ALTO
33768310000100,ALTO
33802732000154,ALTO
33878773000124,ALTO
33955003000138,ALTO
33958695000178,ALTO
34028316010923,ALTO
34028316272707,ALTO
34095775000100,ALTO
34128132000115,ALTO
34138592000124,ALTO
34151931000102,ALTO
34154306000114,ALTO
34169557000172,ALTO
34188682000120,ALTO
34460708000147,ALTO
34971751000177,ALTO
34993454000122,ALTO
35050788000125,ALTO
35160305000145,ALTO
35401489000198,ALTO
35451421000113,ALTO
35479714000109,ALTO
35555367000156,ALTO
35632571000123,ALTO
35652533000132,ALTO
35873042000111,ALTO
36068317000107,ALTO
36080932000139,ALTO
36134293000147,ALTO
36162416000153,ALTO
36236274000121,ALTO
36349417000101,ALTO
36674431000180,ALTO
36676834000169,ALTO
36731620000148,ALTO
36860915000114,ALTO
36963793000191,ALTO
37049094000101,ALTO
37063973000180,ALTO
37144654000107,ALTO
37208528000160,ALTO
37293650000182,ALTO
37461659000155,ALTO
37480782000113,ALTO
37536598000148,ALTO
37572337000183,ALTO
37635519000156,ALTO
37642002000194,ALTO
37664883000144,ALTO
37685614000164,ALTO
37698178000168,ALTO
37775399000192,ALTO
37850490000125,ALTO
37906251000140,ALTO
38082172000124,ALTO
38181513000119,ALTO
38211023000118,ALTO
38284918000182,ALTO
38308454000105,ALTO
38559378000100,ALTO
38828748000150,ALTO
38830078000106,ALTO
38904335000107,ALTO
38995736000110,ALTO
39239146000120,ALTO
39316346000139,ALTO
39320850000102,ALTO
39445371000112,ALTO
39566681000195,ALTO
39662505000157,ALTO
39691895000193,ALTO
39692584000149,ALTO
39774397000104,ALTO
39973956000105,ALTO
40004684000114,ALTO
40090832000160,ALTO
40172069000117,ALTO
40188494000102,ALTO
40281187000163,ALTO
40290142000155,ALTO
40351932000101,ALTO
40471383000109,ALTO
40519246000199,ALTO
40561265000183,ALTO
40621881000182,ALTO
40760438000192,ALTO
40767353000136,ALTO
40828221000177,ALTO
40903654000140,ALTO
41115508000112,ALTO
41159702000108,ALTO
41166038000116,ALTO
41270529000102,ALTO
41283744000148,ALTO
41412017000133,ALTO
41449031000101,ALTO
41850459000161,ALTO
41868069000119,ALTO
41937713000163,ALTO
41950349000171,ALTO
42182830000127,ALTO
42205122000164,ALTO
42252191000129,ALTO
42278291000124,ALTO
42409727000177,ALTO
42524265000139,ALTO
42569966000194,ALTO
42583624000129,ALTO
42615086000107,ALTO
42865845000190,ALTO
42937301000196,ALTO
42962071000115,ALTO
43073992000190,ALTO
43081514000121,ALTO
43107654000121,ALTO
43135673000161,ALTO
43185329000187,ALTO
43530729000182,ALTO
43581267000122,ALTO
43938434000140,ALTO
44049603000153,ALTO
44135018000176,ALTO
44195370000105,ALTO
44213867000109,ALTO
44220773000159,ALTO
44359013000127,ALTO
44540713000113,ALTO
44707813000191,ALTO
44781252000170,ALTO
44903861000155,ALTO
44928412000161,ALTO
45059355000194,ALTO
45066606000168,ALTO
45142487000185,ALTO
45254065000100,ALTO
45297731000189,ALTO
45371637000122,ALTO
45395507000120,ALTO
45469070000121,ALTO
45510001000114,ALTO
51359321000118,ALTO
51466860000156,ALTO
52548435000179,ALTO
54221098000136,ALTO
55384093000197,ALTO
56400518000177,ALTO
59789545000171,ALTO
60746948000112,ALTO
60894730000105,ALTO
61710265000178,ALTO
64193220000161,ALTO
65961013000172,ALTO
66276411000112,ALTO
71555320000156,ALTO
76664986000166,ALTO
76758754000177,ALTO
78592532000586,ALTO
78969201000199,ALTO
82206723000106,ALTO
82636986000155,ALTO
88610126000129,ALTO
88611835000129,ALTO
92702067000196,ALTO
92802784000513,ALTO
10312586000183,ALTO
10496409000102,ALTO
10548848000103,ALTO
10738313000103,ALTO
11067460000153,ALTO
11161029000171,ALTO
11229356000118,ALTO
11399926000118,ALTO
11400497000151,ALTO
11528372000101,ALTO
11539710000100,ALTO
11721921000160,ALTO
11725176000127,ALTO
12226638000124,ALTO
12268183000100,ALTO
12959632000247,ALTO
12989373000116,ALTO
13261949000197,ALTO
13511333000127,ALTO
13621072000106,ALTO
13819555000101,ALTO
13928300000187,ALTO
14053777000129,ALTO
14307313000100,ALTO
14372283000107,ALTO
14376217000105,ALTO
14435794000120,ALTO
14522439000199,ALTO
14814804000139,ALTO
15577819000193,ALTO
15647726000198,ALTO
15893217000145,ALTO
16670085000155,ALTO
16709720000160,ALTO
16757878000106,ALTO
16770680000162,ALTO
16824822000127,ALTO
16897240000170,ALTO
17420028000180,ALTO
17457404002589,ALTO
17586702000100,ALTO
17730641000102,ALTO
17733119000176,ALTO
17864963000136,ALTO
18442342000127,ALTO
18455851000194,ALTO
18858262000157,ALTO
18860081000165,ALTO
19616976000111,ALTO
19849285000168,ALTO
20013481000187,ALTO
20094394000100,ALTO
20148732000130,ALTO
20190703000137,ALTO
20497264000100,ALTO
20716264000153,ALTO
20879786000176,ALTO
20929599000150,ALTO
20934459000170,ALTO
21042345000188,ALTO
21314559000166,ALTO
21440908000196,ALTO
21560787000116,ALTO
21601093000180,ALTO
22030429000164,ALTO
22149146000136,ALTO
22812099000169,ALTO
22832305000100,ALTO
23016206000105,ALTO
23183732000160,ALTO
23363986000160,ALTO
23825546000187,ALTO
23869268000160,ALTO
23917276000134,ALTO
24069848000135,ALTO
24191127000101,ALTO
24453212000192,ALTO
24827344000137,ALTO
24962466000136,ALTO
25405558000188,ALTO
25525804000135,ALTO
26045918000140,ALTO
26762436000101,ALTO
26978418000161,ALTO
26996243000115,ALTO
27129785000153,ALTO
27403553000141,ALTO
27422072000183,ALTO
27435100000105,ALTO
27751780000168,ALTO
27784461000159,ALTO
27804708000151,ALTO
28153538000155,ALTO
28951302000164,ALTO
29087133000200,ALTO
29263513000177,ALTO
29577634000193,ALTO
29686752000130,ALTO
29692176000133,ALTO
30016366000110,ALTO
30501282000171,ALTO
30559398000161,ALTO
30576297000107,ALTO
30734576000143,ALTO
30993378000102,ALTO
31131114000102,ALTO
31153953000113,ALTO
31434119000104,ALTO
31573141000127,ALTO
31621423000152,ALTO
32087287000125,ALTO
32197189000140,ALTO
32238310000135,ALTO
32375683000158,ALTO
32572719000193,ALTO
32709331000191,ALTO
32837300000116,ALTO
33102476000192,ALTO
33412665000161,ALTO
33467572000134,ALTO
33550971000164,ALTO
33646688000130,ALTO
33727051000179,ALTO
34377818000140,ALTO
34393529000134,ALTO
34421369000190,ALTO
34681998000159,ALTO
34686737000121,ALTO
34770197000160,ALTO
34848635000165,ALTO
35192495000182,ALTO
35198858000197,ALTO
35322848000111,ALTO
35381393000105,ALTO
35419540000199,ALTO
35434636000126,ALTO
35475429000110,ALTO
35626651000176,ALTO
36040563000150,ALTO
36852577000179,ALTO
36859876000135,ALTO
37084521000184,ALTO
37447946000100,ALTO
37456913000127,ALTO
37500278000138,ALTO
37579007000110,ALTO
37615251000190,ALTO
37697702000186,ALTO
37890271000170,ALTO
37943060000158,ALTO
37959602000180,ALTO
38098498000140,ALTO
38191322000138,ALTO
38468415000167,ALTO
39286005000168,ALTO
39455115000106,ALTO
39533530000130,ALTO
39784823000190,ALTO
39798424000189,ALTO
39900127000100,ALTO
39902378000116,ALTO
40274461000177,ALTO
40342069000118,ALTO
40360884000100,ALTO
40466511000118,ALTO
40973322000131,ALTO
41020899000191,ALTO
41242743000155,ALTO
41417590000130,ALTO
41629663000157,ALTO
41654735000116,ALTO
41729516000159,ALTO
41800250000193,ALTO
41800735000187,ALTO
41876596000175,ALTO
41924797000109,ALTO
41935474000102,ALTO
42381784000195,ALTO
42516207000163,ALTO
42614744000146,ALTO
42646672000119,ALTO
42771949000135,ALTO
42775386000153,ALTO
42863196000198,ALTO
42993374000103,ALTO
43067816000145,ALTO
43120918000187,ALTO
43156201000195,ALTO
43256590000120,ALTO
43423213000139,ALTO
43455979000103,ALTO
43488320000145,ALTO
43646149000155,ALTO
43659254000129,ALTO
43722047000171,ALTO
43727796000191,ALTO
43797930000120,ALTO
43804230000116,ALTO
44024437000130,ALTO
44058946000184,ALTO
44064779000184,ALTO
44152849000156,ALTO
44400558000130,ALTO
44400636000104,ALTO
44530883000117,ALTO
44561035000175,ALTO
44806192000101,ALTO
44830143000104,ALTO
44833120000145,ALTO
44872200000100,ALTO
45034649000161,ALTO
45248986000151,ALTO
45323319000196,ALTO
45418406000127,ALTO
45603001000169,ALTO
45609114000171,ALTO
45612505000145,ALTO
56656457000103,ALTO
57291056000160,ALTO
58083924000189,ALTO
60637238000154,ALTO
65299828000138,ALTO
66970229044610,ALTO
73278145000122,ALTO
73340028000141,ALTO
80227184000166,ALTO
82508433000117,ALTO
87069217000136,ALTO
89122972000162,ALTO
89279996000120,ALTO
10202243000247,ALTO
10338588000141,ALTO
10586926000164,ALTO
10996102000162,ALTO
11752149000143,ALTO
11786321000180,ALTO
12130744000100,ALTO
12140268000108,ALTO
12240840000100,ALTO
12394665000106,ALTO
12751888000183,ALTO
12823323000164,ALTO
12843877000123,ALTO
13051003000104,ALTO
13164222000191,ALTO
13318026000205,ALTO
13457490000100,ALTO
13859586000196,ALTO
14248473000117,ALTO
14318394000135,ALTO
14342061000141,ALTO
14887805000103,ALTO
15059953000100,ALTO
15101405000193,ALTO
15131131000185,ALTO
15242673000125,ALTO
15594202000186,ALTO
15630265000140,ALTO
16455088000176,ALTO
16482026000153,ALTO
16580192000192,ALTO
16777215000153,ALTO
17048322000103,ALTO
17386439000105,ALTO
17837946000100,ALTO
17846470000173,ALTO
18190406000140,ALTO
18253424000123,ALTO
18436796000195,ALTO
18861454000112,ALTO
19162950000140,ALTO
19268569000160,ALTO
19508962000184,ALTO
19512577000100,ALTO
20119526000100,ALTO
20957763000132,ALTO
21071617000178,ALTO
21445296000124,ALTO
21799285000142,ALTO
22602222000117,ALTO
22673384000146,ALTO
22740790000184,ALTO
22885549000143,ALTO
22946026000160,ALTO
23034875000100,ALTO
23049526000161,ALTO
23091109000187,ALTO
23141244000190,ALTO
23265881000178,ALTO
23374327000129,ALTO
23414380000106,ALTO
23415351000169,ALTO
23654710000130,ALTO
24271377000143,ALTO
24593628000106,ALTO
24737773000113,ALTO
24800100000160,ALTO
24967137000188,ALTO
25155373000162,ALTO
25210588000139,ALTO
25518846000149,ALTO
26090184000111,ALTO
26111733000359,ALTO
26216735000140,ALTO
26255592000186,ALTO
26662539000108,ALTO
26678589000175,ALTO
26868133000178,ALTO
26903910000178,ALTO
27044717000191,ALTO
27275863000128,ALTO
27287251000155,ALTO
27525759000144,ALTO
27540405000179,ALTO
27909046000184,ALTO
27948250000104,ALTO
27967424000186,ALTO
28001530000254,ALTO
28025551000129,ALTO
28082987000150,ALTO
28215240000122,ALTO
28331907000152,ALTO
28425032000158,ALTO
28662346000174,ALTO
29357259000176,ALTO
29576450000109,ALTO
29769587000180,ALTO
30208793000108,ALTO
30380140000101,ALTO
30471915000146,ALTO
30570550000107,ALTO
30579896000176,ALTO
30609312000168,ALTO
30962806000121,ALTO
30987517000187,ALTO
31031555000124,ALTO
31085580000190,ALTO
31207508000199,ALTO
31207750000162,ALTO
31256498000181,ALTO
31306487000169,ALTO
31366181000106,ALTO
31614695000125,ALTO
31762105000101,ALTO
31803179000149,ALTO
31834810000177,ALTO
31975193000120,ALTO
31989283000170,ALTO
32309276000142,ALTO
32591989000141,ALTO
32760131000163,ALTO
33035536000100,ALTO
33040601000187,ALTO
33182790000122,ALTO
33195743000113,ALTO
33565443000189,ALTO
33592510000154,ALTO
33690368000188,ALTO
33739285000136,ALTO
33799705000170,ALTO
33874679000105,ALTO
34028316314981,ALTO
34028316809794,ALTO
34249947000152,ALTO
34416575000101,ALTO
34704286000108,ALTO
35078243000127,ALTO
35095709000100,ALTO
35139866000162,ALTO
35241633000176,ALTO
35465018000143,ALTO
35601739000133,ALTO
35742973000180,ALTO
35747356000178,ALTO
35861816000194,ALTO
35875687000193,ALTO
35890497000145,ALTO
35949937000192,ALTO
35961495000108,ALTO
36013854000150,ALTO
36079585000124,ALTO
36158283000141,ALTO
36213145000118,ALTO
36262309000105,ALTO
36312605000165,ALTO
36529260000104,ALTO
36587453000103,ALTO
36786941000140,ALTO
36881605000186,ALTO
36895799000179,ALTO
36986616000120,ALTO
37062493000102,ALTO
37231005000135,ALTO
37315243000129,ALTO
37359184000190,ALTO
37823794000101,ALTO
37948859000137,ALTO
37960233000146,ALTO
38085712000123,ALTO
38089833000143,ALTO
38115284000134,ALTO
38266850000109,ALTO
38485304000169,ALTO
38486246000198,ALTO
39283925000122,ALTO
39302986000190,ALTO
39413054000114,ALTO
39430829000160,ALTO
39454489000107,ALTO
39516595000178,ALTO
39541695000154,ALTO
39575264000109,ALTO
39581838000151,ALTO
39586070000109,ALTO
39631706000197,ALTO
39844838000105,ALTO
40104719000197,ALTO
40255558000132,ALTO
40261601000172,ALTO
40321902000144,ALTO
40338145000111,ALTO
40404510000149,ALTO
40432544048506,ALTO
40637629000161,ALTO
40646752000149,ALTO
40701396000119,ALTO
40768388000190,ALTO
40891776000163,ALTO
41084929000123,ALTO
41111053000167,ALTO
41156813000152,ALTO
41254092000113,ALTO
41353132000184,ALTO
41418976000166,ALTO
41433946000129,ALTO
41483335000195,ALTO
41487970000140,ALTO
41497852000113,ALTO
41685620000199,ALTO
42091270000103,ALTO
42422734000109,ALTO
42450997000121,ALTO
42690247000127,ALTO
42865058000148,ALTO
42948684000106,ALTO
42965941000100,ALTO
43030674000141,ALTO
43123168000105,ALTO
43254438000109,ALTO
43302532000196,ALTO
43356024000190,ALTO
43427702000169,ALTO
43478804000103,ALTO
43570764000125,ALTO
43621772000153,ALTO
43630495000145,ALTO
43651076000190,ALTO
43700513000118,ALTO
43763999000133,ALTO
43776517000180,ALTO
43883460000118,ALTO
43941318000180,ALTO
44168859000180,ALTO
44371892000102,ALTO
44525260000156,ALTO
44526435000140,ALTO
44647826000112,ALTO
44781322000190,ALTO
44829254000192,ALTO
44847671000168,ALTO
44889797000103,ALTO
44975289000130,ALTO
44986953000146,ALTO
45030828000120,ALTO
45042334000166,ALTO
45213974000191,ALTO
45228733000116,ALTO
45236061000190,ALTO
45240641000151,ALTO
45321423000141,ALTO
45345457000176,ALTO
45530828000190,ALTO
49669856000143,ALTO
59418806000147,ALTO
60500139000126,ALTO
60543816000193,ALTO
60840055000131,ALTO
60933603000178,ALTO
61022042000118,ALTO
61186680000174,ALTO
61351532000168,ALTO
62002886000160,ALTO
64904295000103,ALTO
68768027000162,ALTO
72555287000127,ALTO
75315333000109,ALTO
77941490033169,ALTO
79178778000145,ALTO
82150418000140,ALTO
82640558000104,ALTO
83092817000164,ALTO
84683408000103,ALTO
87011300000154,ALTO
89096457000155,ALTO
90481060000166,ALTO
91747063000161,ALTO
92693019000189,ALTO
92791243000103,ALTO
95209318000193,ALTO
97416234000156,ALTO
98039852000359,ALTO
10285590000108,ALTO
10524248000105,ALTO
10677989000126,ALTO
10835932000108,ALTO
11255722000103,ALTO
11480775000128,ALTO
11564712000150,ALTO
11574577000123,ALTO
11806942000188,ALTO
11886028000194,ALTO
11986729000103,ALTO
12085642000110,ALTO
12368033000178,ALTO
13230769000148,ALTO
13360127000163,ALTO
13590615000167,ALTO
13737463000182,ALTO
14194865000140,ALTO
14296439000118,ALTO
14515436000128,ALTO
14540583000158,ALTO
14640992000126,ALTO
15335344000129,ALTO
16251334000178,ALTO
16941545000132,ALTO
16960747000202,ALTO
17193806000146,ALTO
17272168000159,ALTO
17281106000103,ALTO
17701217000121,ALTO
18291304000110,ALTO
18680143000157,ALTO
18964697000186,ALTO
19135316000119,ALTO
20033155000131,ALTO
20133956000179,ALTO
20165774000180,ALTO
20328536000148,ALTO
20512383000194,ALTO
20544353000160,ALTO
20628607000128,ALTO
21014632000184,ALTO
21133302000108,ALTO
21268993000157,ALTO
21570943000120,ALTO
21605674000190,ALTO
21632247000109,ALTO
21670660000150,ALTO
21676188000162,ALTO
21743142000119,ALTO
21968584000163,ALTO
22056619000150,ALTO
22677520000176,ALTO
22882095000157,ALTO
22912973000130,ALTO
23054978000131,ALTO
23109433000185,ALTO
23601862000175,ALTO
24038046000168,ALTO
24217939000170,ALTO
24544976000193,ALTO
24615980000103,ALTO
24715223000101,ALTO
24770158000109,ALTO
25968345000164,ALTO
26241989000119,ALTO
26295146000367,ALTO
26897905000108,ALTO
26994846000188,ALTO
27046320000139,ALTO
27093558000115,ALTO
27111730000116,ALTO
27149263000113,ALTO
27522022000178,ALTO
27746230000150,ALTO
27924814000179,ALTO
27975377000112,ALTO
28004849000152,ALTO
28249340000170,ALTO
28489690000103,ALTO
28565496000160,ALTO
28604682000160,ALTO
28641979000104,ALTO
28740897000109,ALTO
28894994000156,ALTO
29217192000174,ALTO
29562388000104,ALTO
29562495000124,ALTO
29824865000154,ALTO
29873659000134,ALTO
29993836000116,ALTO
30082803000101,ALTO
30213270000141,ALTO
30606263000100,ALTO
30612326000130,ALTO
30726207000109,ALTO
30795834000100,ALTO
30954223000159,ALTO
31655612000146,ALTO
31711024000182,ALTO
32063249000132,ALTO
32087639000142,ALTO
32367209000184,ALTO
32405796000159,ALTO
32568658000190,ALTO
32639592000182,ALTO
33042730000104,ALTO
33113309000147,ALTO
33176839000134,ALTO
33400659000194,ALTO
33615141000178,ALTO
33945766000106,ALTO
34274233000102,ALTO
34277611000101,ALTO
34623457000174,ALTO
34719696000122,ALTO
34922048000179,ALTO
35238835000169,ALTO
35354254000192,ALTO
35409121000176,ALTO
35465916000100,ALTO
35501007000171,ALTO
35755322000125,ALTO
35791391000194,ALTO
35888477000130,ALTO
36042946000168,ALTO
36099694000103,ALTO
36110114000131,ALTO
36307014000108,ALTO
36542025000164,ALTO
36566725000199,ALTO
36650716000181,ALTO
36743899000180,ALTO
36810897000166,ALTO
37092779000122,ALTO
37112557000124,ALTO
37285983000160,ALTO
37542337000130,ALTO
38037046000158,ALTO
38089766000167,ALTO
38117028000186,ALTO
38212811000129,ALTO
38219542000122,ALTO
38325749000181,ALTO
38539571000171,ALTO
38973548000190,ALTO
39290015000177,ALTO
39335085000102,ALTO
39376267000113,ALTO
39508136000142,ALTO
39689841000193,ALTO
39982437000103,ALTO
40106142000152,ALTO
40146702000100,ALTO
40190287000184,ALTO
40221585000194,ALTO
40509041000122,ALTO
40643474000176,ALTO
40775935000164,ALTO
40782527000130,ALTO
40815007000186,ALTO
40832444001180,ALTO
40904370000178,ALTO
40906997000168,ALTO
41038768000131,ALTO
41109175000119,ALTO
41211520000120,ALTO
41332308000111,ALTO
41470159000157,ALTO
41544433000195,ALTO
41612984000149,ALTO
41793115000168,ALTO
42047203000183,ALTO
42059954000110,ALTO
42060354000171,ALTO
42065315000167,ALTO
42128003000155,ALTO
42144191000105,ALTO
42308139000147,ALTO
42331462000131,ALTO
42978443000100,ALTO
42979477000100,ALTO
43026297000177,ALTO
43063092000161,ALTO
43179119000186,ALTO
43285438000176,ALTO
43339003000167,ALTO
43363401000119,ALTO
43474210000124,ALTO
43557809000121,ALTO
43652405000117,ALTO
43675885000131,ALTO
43689499000107,ALTO
43750089000116,ALTO
43848864000170,ALTO
43856554000106,ALTO
43925308000150,ALTO
43929848000102,ALTO
43986816000149,ALTO
44102277000109,ALTO
44104858000171,ALTO
44131360000106,ALTO
44528243000172,ALTO
44709439000163,ALTO
44933889000135,ALTO
44936922000180,ALTO
45131291000195,ALTO
45169889000173,ALTO
45196905000117,ALTO
45237148000182,ALTO
45401538000146,ALTO
45404569000150,ALTO
58119199000151,ALTO
59975052000126,ALTO
60476884000187,ALTO
60851615000153,ALTO
60884319000159,ALTO
61092037000181,ALTO
61365771000177,ALTO
61374161000130,ALTO
61412110064390,ALTO
61856571000117,ALTO
67571414000141,ALTO
72736572000144,ALTO
76936350007562,ALTO
82745332000593,ALTO
84693183000168,ALTO
84832088000106,ALTO
86940400000100,ALTO
87019584009009,ALTO
91404327000184,ALTO
92660570000126,ALTO
94146743000118,ALTO
95426862000197,ALTO
10425857000107,ALTO
10630296000188,ALTO
10760260000119,ALTO
10807374000177,ALTO
10840821000190,ALTO
12014685000104,ALTO
12543505000181,ALTO
12682818000110,ALTO
12975022000156,ALTO
13093714000133,ALTO
13108997000140,ALTO
